house,date,appliance_label,appliance_type,refit_column,daily_kwh,avg_power_w,max_power_w,active_minutes_est,cost_day_aud
9,2014-09-12,Electric Heater,Electric Heater,Appliance9,22.82069,929.097,2043.0,1209.72,6.85
9,2014-09-13,Electric Heater,Electric Heater,Appliance9,21.63692,899.051,2036.0,1246.93,6.49
9,2014-09-14,Electric Heater,Electric Heater,Appliance9,26.20381,1083.212,2003.0,1354.03,7.86
9,2014-09-15,Electric Heater,Electric Heater,Appliance9,2.39911,96.325,146.202,0.0,0.72
9,2014-09-16,Electric Heater,Electric Heater,Appliance9,4.76612,195.124,244.039,1408.75,1.43
9,2014-09-17,Electric Heater,Electric Heater,Appliance9,7.1021,292.646,341.245,1456.12,2.13
9,2014-09-18,Electric Heater,Electric Heater,Appliance9,9.61572,390.557,439.861,1477.23,2.88
9,2014-09-19,Electric Heater,Electric Heater,Appliance9,11.92234,488.721,537.573,1463.7,3.58
9,2014-09-20,Electric Heater,Electric Heater,Appliance9,14.18999,586.067,634.553,1452.73,4.26
9,2014-09-21,Electric Heater,Electric Heater,Appliance9,16.46273,682.841,731.121,1446.55,4.94
9,2014-09-22,Electric Heater,Electric Heater,Appliance9,18.82469,779.49,827.852,1449.0,5.65
9,2014-09-23,Electric Heater,Electric Heater,Appliance9,21.58725,877.144,926.429,1476.65,6.48
9,2014-09-24,Electric Heater,Electric Heater,Appliance9,24.6219,976.909,1027.381,1512.23,7.39
9,2014-09-25,Electric Heater,Electric Heater,Appliance9,27.4187,1078.309,1129.229,1525.65,8.23
9,2014-09-26,Electric Heater,Electric Heater,Appliance9,29.92467,1180.021,1230.804,1521.57,8.98
9,2014-09-27,Electric Heater,Electric Heater,Appliance9,32.45652,1281.53,1332.247,1519.58,9.74
9,2014-09-28,Electric Heater,Electric Heater,Appliance9,34.67736,1382.486,1432.717,1505.0,10.4
9,2014-09-29,Electric Heater,Electric Heater,Appliance9,36.03893,1481.441,1530.157,1459.62,10.81
9,2014-09-30,Electric Heater,Electric Heater,Appliance9,41.0445,1582.117,1634.069,1556.57,12.31
9,2014-10-01,Electric Heater,Electric Heater,Appliance9,34.68774,1675.534,1716.991,1242.15,10.41
9,2014-10-02,Electric Heater,Electric Heater,Appliance9,36.98212,1759.099,1801.198,1261.4,11.09
9,2014-10-03,Electric Heater,Electric Heater,Appliance9,38.67179,1843.22,1885.234,1258.83,11.6
9,2014-10-04,Electric Heater,Electric Heater,Appliance9,37.17798,1923.939,1962.635,1159.43,11.15
9,2014-10-05,Electric Heater,Electric Heater,Appliance9,19.01898,915.928,2083.0,982.68,5.71
9,2014-10-06,Electric Heater,Electric Heater,Appliance9,14.17137,681.134,981.086,1248.33,4.25
9,2014-10-07,Electric Heater,Electric Heater,Appliance9,26.83852,1282.776,1584.41,1255.33,8.05
9,2014-10-08,Electric Heater,Electric Heater,Appliance9,25.03678,1206.414,1997.0,837.55,7.51
9,2014-10-09,Electric Heater,Electric Heater,Appliance9,0.62265,30.0,30.0,0.0,0.19
9,2014-10-10,Electric Heater,Electric Heater,Appliance9,0.62953,30.0,30.0,0.0,0.19
9,2014-10-11,Electric Heater,Electric Heater,Appliance9,1.04752,49.951,2023.0,12.83,0.31
9,2014-10-12,Electric Heater,Electric Heater,Appliance9,2.68678,129.198,2056.0,274.87,0.81
9,2014-10-13,Electric Heater,Electric Heater,Appliance9,6.25786,269.858,357.21,1391.37,1.88
9,2014-10-14,Electric Heater,Electric Heater,Appliance9,11.08692,450.027,542.83,1478.17,3.33
9,2014-10-15,Electric Heater,Electric Heater,Appliance9,15.60747,635.375,727.907,1473.85,4.68
9,2014-10-16,Electric Heater,Electric Heater,Appliance9,20.24964,820.848,913.775,1480.15,6.07
9,2014-10-17,Electric Heater,Electric Heater,Appliance9,24.52938,1005.669,1097.548,1463.47,7.36
9,2014-10-18,Electric Heater,Electric Heater,Appliance9,29.29852,1190.284,1283.006,1476.88,8.79
9,2014-10-19,Electric Heater,Electric Heater,Appliance9,33.83782,1375.676,1468.332,1475.83,10.15
9,2014-10-20,Electric Heater,Electric Heater,Appliance9,38.49923,1561.237,1654.127,1479.57,11.55
9,2014-10-21,Electric Heater,Electric Heater,Appliance9,43.03433,1746.937,1839.732,1478.05,12.91
9,2014-10-22,Electric Heater,Electric Heater,Appliance9,47.62229,1932.57,2025.395,1478.52,14.29
9,2014-10-23,Electric Heater,Electric Heater,Appliance9,48.51839,1980.5,2048.0,1469.88,14.56
9,2014-10-24,Electric Heater,Electric Heater,Appliance9,43.84693,1812.543,1897.311,1451.45,13.15
9,2014-10-25,Electric Heater,Electric Heater,Appliance9,40.47177,1641.357,1727.761,1479.45,12.14
9,2014-10-26,Electric Heater,Electric Heater,Appliance9,37.72195,1464.693,1554.94,1545.25,11.32
9,2014-10-27,Electric Heater,Electric Heater,Appliance9,8.55609,1352.266,1374.432,379.63,2.57
9,2014-10-28,Electric Heater,Electric Heater,Appliance9,13.57472,1293.31,1330.086,629.77,4.07
9,2014-10-29,Electric Heater,Electric Heater,Appliance9,28.78259,1170.341,1256.52,1475.6,8.63
9,2014-10-30,Electric Heater,Electric Heater,Appliance9,24.60544,997.731,1084.149,1479.68,7.38
9,2014-10-31,Electric Heater,Electric Heater,Appliance9,20.27668,825.196,911.3,1474.32,6.08
9,2014-11-01,Electric Heater,Electric Heater,Appliance9,23.34994,989.253,2070.0,1314.72,7.0
9,2014-11-02,Electric Heater,Electric Heater,Appliance9,25.2758,1028.808,2036.0,1355.08,7.58
9,2014-11-03,Electric Heater,Electric Heater,Appliance9,4.83135,195.661,375.509,928.78,1.45
9,2014-11-04,Electric Heater,Electric Heater,Appliance9,13.55977,553.856,732.174,1468.95,4.07
9,2014-11-05,Electric Heater,Electric Heater,Appliance9,22.50171,911.923,1091.644,1480.5,6.75
9,2014-11-06,Electric Heater,Electric Heater,Appliance9,31.06194,1261.925,1408.0,1476.88,9.32
9,2014-11-07,Electric Heater,Electric Heater,Appliance9,20.11082,837.331,1296.955,1441.07,6.03
9,2014-11-08,Electric Heater,Electric Heater,Appliance9,10.84826,439.058,953.614,1332.33,3.25
9,2014-11-09,Electric Heater,Electric Heater,Appliance9,31.9489,1297.242,1984.0,1410.62,9.58
9,2014-11-10,Electric Heater,Electric Heater,Appliance9,5.36824,525.469,1792.0,350.58,1.61
9,2014-11-11,Electric Heater,Electric Heater,Appliance9,0.09851,3.998,4.785,0.0,0.03
9,2014-11-12,Electric Heater,Electric Heater,Appliance9,0.05975,2.422,3.21,0.0,0.02
9,2014-11-13,Electric Heater,Electric Heater,Appliance9,4.10516,166.54,1991.0,200.67,1.23
9,2014-11-14,Electric Heater,Electric Heater,Appliance9,0.61649,25.002,53.977,0.0,0.18
9,2014-11-15,Electric Heater,Electric Heater,Appliance9,1.79407,72.662,91.344,0.0,0.54
9,2014-11-16,Electric Heater,Electric Heater,Appliance9,2.59245,105.072,124.0,0.0,0.78
9,2014-11-17,Electric Heater,Electric Heater,Appliance9,6.47354,262.911,512.0,1093.63,1.94
9,2014-11-18,Electric Heater,Electric Heater,Appliance9,9.55463,386.945,1536.0,804.88,2.87
9,2014-11-19,Electric Heater,Electric Heater,Appliance9,2.37733,96.414,128.0,0.0,0.71
9,2014-11-20,Electric Heater,Electric Heater,Appliance9,1.94527,78.675,210.027,174.53,0.58
9,2014-11-21,Electric Heater,Electric Heater,Appliance9,10.7964,442.319,640.0,1464.52,3.24
9,2014-11-22,Electric Heater,Electric Heater,Appliance9,5.42619,220.829,445.539,970.67,1.63
9,2014-11-23,Electric Heater,Electric Heater,Appliance9,4.80567,197.751,232.731,1458.1,1.44
9,2014-11-24,Electric Heater,Electric Heater,Appliance9,6.56076,267.977,303.218,1468.95,1.97
9,2014-11-25,Electric Heater,Electric Heater,Appliance9,8.19208,338.1,372.977,1453.78,2.46
9,2014-11-26,Electric Heater,Electric Heater,Appliance9,6.04339,246.865,512.0,1046.62,1.81
9,2014-11-27,Electric Heater,Electric Heater,Appliance9,26.30508,1079.244,1321.927,1462.42,7.89
9,2014-11-28,Electric Heater,Electric Heater,Appliance9,36.92165,1509.162,1696.367,1467.9,11.08
9,2014-11-29,Electric Heater,Electric Heater,Appliance9,32.7378,1340.279,1969.0,1363.83,9.82
9,2014-11-30,Electric Heater,Electric Heater,Appliance9,21.37426,875.406,2053.0,908.6,6.41
9,2014-12-01,Electric Heater,Electric Heater,Appliance9,0.92923,38.033,43.834,0.0,0.28
9,2014-12-02,Electric Heater,Electric Heater,Appliance9,2.45437,100.314,249.118,448.47,0.74
9,2014-12-03,Electric Heater,Electric Heater,Appliance9,9.68324,397.506,512.0,1461.6,2.9
9,2014-12-04,Electric Heater,Electric Heater,Appliance9,5.55053,227.473,421.15,1024.8,1.67
9,2014-12-05,Electric Heater,Electric Heater,Appliance9,11.65868,479.787,1040.553,1147.18,3.5
9,2014-12-06,Electric Heater,Electric Heater,Appliance9,28.13733,1146.279,1944.0,1128.63,8.44
9,2014-12-07,Electric Heater,Electric Heater,Appliance9,3.15007,128.513,182.815,444.38,0.95
9,2014-12-08,Electric Heater,Electric Heater,Appliance9,2.52556,103.158,192.0,206.5,0.76
9,2014-12-09,Electric Heater,Electric Heater,Appliance9,2.64291,108.243,160.0,168.7,0.79
9,2014-12-10,Electric Heater,Electric Heater,Appliance9,1.03083,42.125,112.0,0.0,0.31
9,2014-12-11,Electric Heater,Electric Heater,Appliance9,2.29732,93.746,421.078,341.02,0.69
9,2014-12-12,Electric Heater,Electric Heater,Appliance9,21.35814,875.373,1997.0,1431.27,6.41
9,2014-12-13,Electric Heater,Electric Heater,Appliance9,18.3354,763.78,1972.0,964.25,5.5
9,2014-12-14,Electric Heater,Electric Heater,Appliance9,0.67789,28.0,28.0,0.0,0.2
9,2014-12-15,Electric Heater,Electric Heater,Appliance9,0.68311,28.0,28.0,0.0,0.2
9,2014-12-16,Electric Heater,Electric Heater,Appliance9,0.68513,28.0,28.0,0.0,0.21
9,2014-12-17,Electric Heater,Electric Heater,Appliance9,0.33217,28.0,28.0,0.0,0.1
10,2013-11-20,Magimix Blender,Magimix Blender,Appliance1,0.56831,45.893,130.0,0.0,0.17
10,2013-11-21,Magimix Blender,Magimix Blender,Appliance1,1.57369,66.043,1147.0,34.5,0.47
10,2013-11-22,Magimix Blender,Magimix Blender,Appliance1,0.98188,41.229,1190.0,0.6,0.29
10,2013-11-23,Magimix Blender,Magimix Blender,Appliance1,2.25471,95.095,937.0,135.6,0.68
10,2013-11-24,Magimix Blender,Magimix Blender,Appliance1,1.74265,73.649,614.0,112.7,0.52
10,2013-11-25,Magimix Blender,Magimix Blender,Appliance1,4.60393,193.877,1108.0,253.0,1.38
10,2013-11-26,Magimix Blender,Magimix Blender,Appliance1,1.00301,42.446,139.0,0.0,0.3
10,2013-11-27,Magimix Blender,Magimix Blender,Appliance1,1.02851,43.547,130.0,0.0,0.31
10,2013-11-28,Magimix Blender,Magimix Blender,Appliance1,0.88537,37.638,119.0,0.0,0.27
10,2013-11-29,Magimix Blender,Magimix Blender,Appliance1,1.47515,62.746,130.0,0.0,0.44
10,2013-11-30,Magimix Blender,Magimix Blender,Appliance1,1.08446,46.095,139.0,0.0,0.33
10,2013-12-01,Magimix Blender,Magimix Blender,Appliance1,0.92916,39.285,1226.0,5.4,0.28
10,2013-12-02,Magimix Blender,Magimix Blender,Appliance1,1.33865,56.595,122.0,0.0,0.4
10,2013-12-03,Magimix Blender,Magimix Blender,Appliance1,1.0419,43.888,121.0,0.0,0.31
10,2013-12-04,Magimix Blender,Magimix Blender,Appliance1,0.94077,39.44,128.0,0.0,0.28
10,2013-12-05,Magimix Blender,Magimix Blender,Appliance1,0.96059,40.324,113.0,0.0,0.29
10,2013-12-06,Magimix Blender,Magimix Blender,Appliance1,1.28261,54.26,129.0,0.0,0.38
10,2013-12-07,Magimix Blender,Magimix Blender,Appliance1,1.15961,48.771,1208.0,21.6,0.35
10,2013-12-08,Magimix Blender,Magimix Blender,Appliance1,1.22168,51.737,1165.0,27.5,0.37
10,2013-12-09,Magimix Blender,Magimix Blender,Appliance1,1.4755,61.939,126.0,0.0,0.44
10,2013-12-10,Magimix Blender,Magimix Blender,Appliance1,0.88699,42.606,85.96,0.0,0.27
10,2013-12-11,Magimix Blender,Magimix Blender,Appliance1,2.74487,115.704,330.0,301.1,0.82
10,2013-12-12,Magimix Blender,Magimix Blender,Appliance1,1.77103,74.486,115.0,0.0,0.53
10,2013-12-13,Magimix Blender,Magimix Blender,Appliance1,1.65457,70.263,114.0,0.0,0.5
10,2013-12-14,Magimix Blender,Magimix Blender,Appliance1,4.97522,216.392,1099.0,345.1,1.49
10,2013-12-15,Magimix Blender,Magimix Blender,Appliance1,1.61634,70.088,123.0,0.0,0.48
10,2013-12-16,Magimix Blender,Magimix Blender,Appliance1,1.8851,85.055,125.0,0.0,0.57
10,2013-12-17,Magimix Blender,Magimix Blender,Appliance1,2.13109,92.069,167.0,128.4,0.64
10,2013-12-18,Magimix Blender,Magimix Blender,Appliance1,1.74572,74.657,109.0,0.0,0.52
10,2013-12-19,Magimix Blender,Magimix Blender,Appliance1,2.24353,95.253,175.0,190.7,0.67
10,2013-12-20,Magimix Blender,Magimix Blender,Appliance1,1.63942,70.437,114.386,0.0,0.49
10,2013-12-21,Magimix Blender,Magimix Blender,Appliance1,3.85148,168.444,478.0,529.4,1.16
10,2013-12-22,Magimix Blender,Magimix Blender,Appliance1,7.83023,334.745,1154.0,632.7,2.35
10,2013-12-23,Magimix Blender,Magimix Blender,Appliance1,2.63284,110.492,221.0,363.8,0.79
10,2013-12-24,Magimix Blender,Magimix Blender,Appliance1,1.58718,66.871,110.0,0.0,0.48
10,2013-12-25,Magimix Blender,Magimix Blender,Appliance1,1.97557,83.071,120.0,0.0,0.59
10,2013-12-26,Magimix Blender,Magimix Blender,Appliance1,2.14065,90.278,196.763,37.3,0.64
10,2013-12-27,Magimix Blender,Magimix Blender,Appliance1,5.80394,247.679,906.0,508.3,1.74
10,2013-12-28,Magimix Blender,Magimix Blender,Appliance1,1.91057,82.257,154.0,48.7,0.57
10,2013-12-29,Magimix Blender,Magimix Blender,Appliance1,1.80842,78.411,113.0,0.0,0.54
10,2013-12-30,Magimix Blender,Magimix Blender,Appliance1,1.8356,78.809,123.0,0.0,0.55
10,2013-12-31,Magimix Blender,Magimix Blender,Appliance1,8.60939,366.643,1230.0,667.9,2.58
10,2014-01-01,Magimix Blender,Magimix Blender,Appliance1,8.1661,352.824,1220.0,636.0,2.45
10,2014-01-02,Magimix Blender,Magimix Blender,Appliance1,2.42047,102.875,635.197,90.7,0.73
10,2014-01-03,Magimix Blender,Magimix Blender,Appliance1,3.34569,142.704,1150.0,165.0,1.0
10,2014-01-04,Magimix Blender,Magimix Blender,Appliance1,5.91047,251.135,1175.0,555.4,1.77
10,2014-01-05,Magimix Blender,Magimix Blender,Appliance1,1.85763,81.178,156.0,20.7,0.56
10,2014-01-06,Magimix Blender,Magimix Blender,Appliance1,3.86229,166.909,1153.0,203.8,1.16
10,2014-01-07,Magimix Blender,Magimix Blender,Appliance1,3.00505,129.138,695.0,200.5,0.9
10,2014-01-08,Magimix Blender,Magimix Blender,Appliance1,1.90651,84.154,127.0,0.0,0.57
10,2014-01-09,Magimix Blender,Magimix Blender,Appliance1,5.02541,224.666,1056.0,369.0,1.51
10,2014-01-10,Magimix Blender,Magimix Blender,Appliance1,1.85991,79.62,124.0,0.0,0.56
10,2014-01-11,Magimix Blender,Magimix Blender,Appliance1,1.67395,71.725,129.0,0.0,0.5
10,2014-01-12,Magimix Blender,Magimix Blender,Appliance1,1.84152,79.29,121.0,0.0,0.55
10,2014-01-13,Magimix Blender,Magimix Blender,Appliance1,1.91273,83.543,127.0,0.0,0.57
10,2014-01-14,Magimix Blender,Magimix Blender,Appliance1,10.47799,445.493,1112.0,1102.7,3.14
10,2014-01-15,Magimix Blender,Magimix Blender,Appliance1,1.85232,77.671,160.0,63.4,0.56
10,2014-01-16,Magimix Blender,Magimix Blender,Appliance1,1.71662,72.33,123.0,0.0,0.51
10,2014-01-17,Magimix Blender,Magimix Blender,Appliance1,2.03785,85.421,128.0,0.0,0.61
10,2014-01-18,Magimix Blender,Magimix Blender,Appliance1,5.80971,243.764,1102.0,426.5,1.74
10,2014-01-19,Magimix Blender,Magimix Blender,Appliance1,1.90332,80.011,127.0,0.0,0.57
10,2014-01-20,Magimix Blender,Magimix Blender,Appliance1,6.60962,277.734,1085.904,521.2,1.98
10,2014-01-21,Magimix Blender,Magimix Blender,Appliance1,2.46349,103.429,1126.0,30.0,0.74
10,2014-01-22,Magimix Blender,Magimix Blender,Appliance1,6.38148,266.673,1147.0,478.3,1.91
10,2014-01-23,Magimix Blender,Magimix Blender,Appliance1,1.69618,72.076,115.0,0.0,0.51
10,2014-01-24,Magimix Blender,Magimix Blender,Appliance1,0.1937,83.371,103.0,0.0,0.06
10,2014-01-25,Magimix Blender,Magimix Blender,Appliance1,1.33599,312.635,1152.0,105.7,0.4
10,2014-01-26,Magimix Blender,Magimix Blender,Appliance1,0.14799,57.845,75.976,0.0,0.04
10,2014-01-27,Magimix Blender,Magimix Blender,Appliance1,0.13112,80.94,103.0,0.0,0.04
10,2014-01-28,Magimix Blender,Magimix Blender,Appliance1,0.09857,84.612,103.0,0.0,0.03
10,2014-01-29,Magimix Blender,Magimix Blender,Appliance1,0.09331,77.866,83.0,0.0,0.03
10,2014-01-30,Magimix Blender,Magimix Blender,Appliance1,0.05623,82.489,94.118,0.0,0.02
10,2014-01-31,Magimix Blender,Magimix Blender,Appliance1,0.08298,103.939,123.0,0.0,0.02
10,2014-02-01,Magimix Blender,Magimix Blender,Appliance1,0.05089,84.812,103.0,0.0,0.02
10,2014-02-02,Magimix Blender,Magimix Blender,Appliance1,0.06187,86.324,102.0,0.0,0.02
10,2014-02-03,Magimix Blender,Magimix Blender,Appliance1,0.0511,85.165,99.0,0.0,0.02
10,2014-02-04,Magimix Blender,Magimix Blender,Appliance1,0.06366,85.074,114.0,0.0,0.02
10,2014-02-05,Magimix Blender,Magimix Blender,Appliance1,0.04974,74.615,89.0,0.0,0.01
10,2014-02-06,Magimix Blender,Magimix Blender,Appliance1,0.04944,84.754,103.0,0.0,0.01
10,2014-02-07,Magimix Blender,Magimix Blender,Appliance1,0.05341,82.162,94.0,0.0,0.02
10,2014-02-08,Magimix Blender,Magimix Blender,Appliance1,0.04256,77.39,86.766,0.0,0.01
10,2014-02-09,Magimix Blender,Magimix Blender,Appliance1,0.06522,83.256,123.0,0.0,0.02
10,2014-02-10,Magimix Blender,Magimix Blender,Appliance1,0.04364,79.342,94.757,0.0,0.01
10,2014-02-11,Magimix Blender,Magimix Blender,Appliance1,0.01793,85.37,102.0,0.0,0.01
10,2014-02-12,Magimix Blender,Magimix Blender,Appliance1,0.06594,94.197,121.0,0.0,0.02
10,2014-02-13,Magimix Blender,Magimix Blender,Appliance1,0.07215,87.984,103.0,0.0,0.02
10,2014-02-14,Magimix Blender,Magimix Blender,Appliance1,0.04822,81.261,95.0,0.0,0.01
10,2014-02-15,Magimix Blender,Magimix Blender,Appliance1,0.0551,84.767,106.0,0.0,0.02
10,2014-02-16,Magimix Blender,Magimix Blender,Appliance1,0.06905,84.042,112.0,0.0,0.02
10,2014-02-17,Magimix Blender,Magimix Blender,Appliance1,0.06365,82.667,101.0,0.0,0.02
10,2014-02-18,Magimix Blender,Magimix Blender,Appliance1,0.06203,73.842,85.404,0.0,0.02
10,2014-02-19,Magimix Blender,Magimix Blender,Appliance1,0.05782,77.092,84.941,0.0,0.02
10,2014-02-20,Magimix Blender,Magimix Blender,Appliance1,0.48294,59.354,106.0,0.0,0.14
10,2014-02-21,Magimix Blender,Magimix Blender,Appliance1,0.8951,69.666,109.0,0.0,0.27
10,2014-02-22,Magimix Blender,Magimix Blender,Appliance1,0.17057,75.418,82.0,0.0,0.05
10,2014-02-24,Magimix Blender,Magimix Blender,Appliance1,0.32027,79.373,104.0,0.0,0.1
10,2014-02-26,Magimix Blender,Magimix Blender,Appliance1,0.42586,63.262,82.0,0.0,0.13
10,2014-02-27,Magimix Blender,Magimix Blender,Appliance1,1.20797,74.276,102.1,0.0,0.36
10,2014-02-28,Magimix Blender,Magimix Blender,Appliance1,2.01633,90.608,147.0,13.4,0.6
10,2014-03-01,Magimix Blender,Magimix Blender,Appliance1,1.74908,73.0,73.0,0.0,0.52
10,2014-03-02,Magimix Blender,Magimix Blender,Appliance1,1.74446,73.0,73.0,0.0,0.52
10,2014-03-03,Magimix Blender,Magimix Blender,Appliance1,1.68155,73.0,73.0,0.0,0.5
10,2014-03-04,Magimix Blender,Magimix Blender,Appliance1,1.71501,73.0,73.0,0.0,0.51
10,2014-03-05,Magimix Blender,Magimix Blender,Appliance1,1.74397,73.0,73.0,0.0,0.52
10,2014-03-06,Magimix Blender,Magimix Blender,Appliance1,1.74482,73.0,73.0,0.0,0.52
10,2014-03-07,Magimix Blender,Magimix Blender,Appliance1,1.73716,73.0,73.0,0.0,0.52
10,2014-03-08,Magimix Blender,Magimix Blender,Appliance1,1.73326,73.0,73.0,0.0,0.52
10,2014-03-09,Magimix Blender,Magimix Blender,Appliance1,1.74969,73.0,73.0,0.0,0.52
10,2014-03-10,Magimix Blender,Magimix Blender,Appliance1,1.74129,73.0,73.0,0.0,0.52
10,2014-03-11,Magimix Blender,Magimix Blender,Appliance1,1.73862,73.0,73.0,0.0,0.52
10,2014-03-12,Magimix Blender,Magimix Blender,Appliance1,1.73132,73.0,73.0,0.0,0.52
10,2014-03-13,Magimix Blender,Magimix Blender,Appliance1,1.74166,73.0,73.0,0.0,0.52
10,2014-03-14,Magimix Blender,Magimix Blender,Appliance1,1.74275,73.0,73.0,0.0,0.52
10,2014-03-15,Magimix Blender,Magimix Blender,Appliance1,1.75078,73.0,73.0,0.0,0.53
10,2014-03-16,Magimix Blender,Magimix Blender,Appliance1,1.74847,73.0,73.0,0.0,0.52
10,2014-03-17,Magimix Blender,Magimix Blender,Appliance1,1.73387,73.0,73.0,0.0,0.52
10,2014-03-18,Magimix Blender,Magimix Blender,Appliance1,1.73144,73.0,73.0,0.0,0.52
10,2014-03-19,Magimix Blender,Magimix Blender,Appliance1,1.74373,73.0,73.0,0.0,0.52
10,2014-03-20,Magimix Blender,Magimix Blender,Appliance1,1.74409,73.0,73.0,0.0,0.52
10,2014-03-21,Magimix Blender,Magimix Blender,Appliance1,1.73849,73.0,73.0,0.0,0.52
10,2014-03-22,Magimix Blender,Magimix Blender,Appliance1,1.73716,73.0,73.0,0.0,0.52
10,2014-03-23,Magimix Blender,Magimix Blender,Appliance1,1.74677,73.0,73.0,0.0,0.52
10,2014-03-24,Magimix Blender,Magimix Blender,Appliance1,1.74081,73.0,73.0,0.0,0.52
10,2014-03-25,Magimix Blender,Magimix Blender,Appliance1,1.73497,73.0,73.0,0.0,0.52
10,2014-03-26,Magimix Blender,Magimix Blender,Appliance1,1.72961,73.0,73.0,0.0,0.52
10,2014-03-27,Magimix Blender,Magimix Blender,Appliance1,1.73582,73.0,73.0,0.0,0.52
10,2014-03-28,Magimix Blender,Magimix Blender,Appliance1,1.73862,73.0,73.0,0.0,0.52
10,2014-03-29,Magimix Blender,Magimix Blender,Appliance1,1.78083,73.0,73.0,0.0,0.53
10,2014-03-30,Magimix Blender,Magimix Blender,Appliance1,1.67572,73.0,73.0,0.0,0.5
10,2014-03-31,Magimix Blender,Magimix Blender,Appliance1,1.77533,75.252,110.904,0.0,0.53
10,2014-04-01,Magimix Blender,Magimix Blender,Appliance1,2.08758,91.108,1114.0,0.1,0.63
10,2014-04-02,Magimix Blender,Magimix Blender,Appliance1,2.01634,87.086,805.0,0.1,0.6
10,2014-04-03,Magimix Blender,Magimix Blender,Appliance1,4.80496,206.739,1199.0,392.6,1.44
10,2014-04-04,Magimix Blender,Magimix Blender,Appliance1,7.77254,326.806,1217.0,656.0,2.33
10,2014-04-05,Magimix Blender,Magimix Blender,Appliance1,2.52786,105.408,1054.0,38.6,0.76
10,2014-04-06,Magimix Blender,Magimix Blender,Appliance1,4.33093,180.908,1096.0,272.2,1.3
10,2014-04-07,Magimix Blender,Magimix Blender,Appliance1,1.93935,81.634,128.0,0.0,0.58
10,2014-04-08,Magimix Blender,Magimix Blender,Appliance1,1.90516,81.533,122.0,0.0,0.57
10,2014-04-09,Magimix Blender,Magimix Blender,Appliance1,8.49057,366.763,1162.0,697.1,2.55
10,2014-04-10,Magimix Blender,Magimix Blender,Appliance1,2.19981,93.002,164.0,131.6,0.66
10,2014-04-11,Magimix Blender,Magimix Blender,Appliance1,9.13253,388.096,1161.0,763.2,2.74
10,2014-04-12,Magimix Blender,Magimix Blender,Appliance1,3.61918,150.998,418.0,525.6,1.09
10,2014-04-13,Magimix Blender,Magimix Blender,Appliance1,1.71314,71.47,116.0,0.0,0.51
10,2014-04-14,Magimix Blender,Magimix Blender,Appliance1,1.81127,77.108,138.0,0.0,0.54
10,2014-04-15,Magimix Blender,Magimix Blender,Appliance1,2.3433,101.647,315.496,188.8,0.7
10,2014-04-16,Magimix Blender,Magimix Blender,Appliance1,5.47431,231.864,761.0,492.5,1.64
10,2014-04-17,Magimix Blender,Magimix Blender,Appliance1,2.62192,109.558,235.935,346.2,0.79
10,2014-04-18,Magimix Blender,Magimix Blender,Appliance1,2.14281,89.371,268.0,121.7,0.64
10,2014-04-19,Magimix Blender,Magimix Blender,Appliance1,1.90367,79.375,122.0,0.0,0.57
10,2014-04-20,Magimix Blender,Magimix Blender,Appliance1,4.00106,167.198,456.0,570.3,1.2
10,2014-04-21,Magimix Blender,Magimix Blender,Appliance1,1.64581,69.224,114.0,0.0,0.49
10,2014-04-22,Magimix Blender,Magimix Blender,Appliance1,1.76583,73.9,120.0,0.0,0.53
10,2014-04-23,Magimix Blender,Magimix Blender,Appliance1,5.38682,226.02,1184.0,353.5,1.62
10,2014-04-24,Magimix Blender,Magimix Blender,Appliance1,4.48383,190.68,512.0,627.2,1.35
10,2014-04-25,Magimix Blender,Magimix Blender,Appliance1,9.75555,411.743,1204.0,793.3,2.93
10,2014-04-26,Magimix Blender,Magimix Blender,Appliance1,1.5164,63.373,587.0,0.1,0.45
10,2014-04-27,Magimix Blender,Magimix Blender,Appliance1,1.85456,77.338,599.0,0.2,0.56
10,2014-04-28,Magimix Blender,Magimix Blender,Appliance1,4.74494,200.773,512.0,688.1,1.42
10,2014-04-29,Magimix Blender,Magimix Blender,Appliance1,1.58655,68.573,125.0,0.0,0.48
10,2014-04-30,Magimix Blender,Magimix Blender,Appliance1,1.80193,76.45,117.0,0.0,0.54
10,2014-05-01,Magimix Blender,Magimix Blender,Appliance1,1.39426,58.228,106.0,0.0,0.42
10,2014-05-02,Magimix Blender,Magimix Blender,Appliance1,1.9472,81.461,127.0,0.0,0.58
10,2014-05-03,Magimix Blender,Magimix Blender,Appliance1,1.89159,78.866,137.0,0.0,0.57
10,2014-05-04,Magimix Blender,Magimix Blender,Appliance1,1.66827,69.797,109.0,0.0,0.5
10,2014-05-05,Magimix Blender,Magimix Blender,Appliance1,9.12012,383.413,1161.0,756.1,2.74
10,2014-05-06,Magimix Blender,Magimix Blender,Appliance1,1.79688,78.29,120.0,0.0,0.54
10,2014-05-07,Magimix Blender,Magimix Blender,Appliance1,1.74378,73.92,108.0,0.0,0.52
10,2014-05-08,Magimix Blender,Magimix Blender,Appliance1,1.71201,72.609,109.0,0.0,0.51
10,2014-05-09,Magimix Blender,Magimix Blender,Appliance1,3.62575,153.19,320.0,672.7,1.09
10,2014-05-10,Magimix Blender,Magimix Blender,Appliance1,1.76464,74.285,123.0,0.0,0.53
10,2014-05-11,Magimix Blender,Magimix Blender,Appliance1,1.59688,66.69,93.953,0.0,0.48
