house,timestamp,Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9,Issues,source_file
9,2013-12-19 06:13:53,2013-12-19 06:13:53,1387433633,270,75,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 06:28:53,2013-12-19 06:28:53,1387434533,240,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 06:34:53,2013-12-19 06:34:53,1387434893,307,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 06:40:53,2013-12-19 06:40:53,1387435253,3274,7,0,0,0,1,0,2808,5,0,0,CLEAN_House9.csv
9,2013-12-19 06:47:06,2013-12-19 06:47:06,1387435626,529,75,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 06:53:06,2013-12-19 06:53:06,1387435986,473,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 06:59:07,2013-12-19 06:59:07,1387436347,399,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 07:05:22,2013-12-19 07:05:22,1387436722,631,224,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 07:11:22,2013-12-19 07:11:22,1387437082,645,226,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 07:17:22,2013-12-19 07:17:22,1387437442,410,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 07:23:22,2013-12-19 07:23:22,1387437802,402,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 07:29:22,2013-12-19 07:29:22,1387438162,467,65,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 07:35:22,2013-12-19 07:35:22,1387438522,469,68,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 07:41:23,2013-12-19 07:41:23,1387438883,469,67,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 07:47:22,2013-12-19 07:47:22,1387439242,640,81,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 07:53:22,2013-12-19 07:53:22,1387439602,653,79,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 07:59:21,2013-12-19 07:59:21,1387439961,717,79,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 08:05:21,2013-12-19 08:05:21,1387440321,664,77,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 08:11:21,2013-12-19 08:11:21,1387440681,653,75,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 08:17:22,2013-12-19 08:17:22,1387441042,581,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 08:28:55,2013-12-19 08:28:55,1387441735,2512,0,0,0,2170,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 08:38:20,2013-12-19 08:38:20,1387442300,419,0,0,0,59,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 08:42:53,2013-12-19 08:42:53,1387442573,2645,76,0,0,2133,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 08:48:52,2013-12-19 08:48:52,1387442932,498,77,0,0,69,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 08:54:53,2013-12-19 08:54:53,1387443293,310,76,0,0,78,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 09:00:53,2013-12-19 09:00:53,1387443653,255,0,0,0,65,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 09:06:53,2013-12-19 09:06:53,1387444013,2331,0,0,0,2174,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 09:12:53,2013-12-19 09:12:53,1387444373,2316,0,0,0,2208,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 09:18:53,2013-12-19 09:18:53,1387444733,199,0,0,0,63,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 09:24:53,2013-12-19 09:24:53,1387445093,246,78,0,0,69,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 09:30:53,2013-12-19 09:30:53,1387445453,251,77,0,0,70,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 09:36:53,2013-12-19 09:36:53,1387445813,198,0,0,0,71,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 09:42:54,2013-12-19 09:42:54,1387446174,199,0,0,0,70,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 09:48:53,2013-12-19 09:48:53,1387446533,202,0,0,0,70,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 09:54:53,2013-12-19 09:54:53,1387446893,199,0,0,0,63,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 10:00:53,2013-12-19 10:00:53,1387447253,199,0,0,0,66,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 10:06:54,2013-12-19 10:06:54,1387447614,188,78,0,0,60,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 10:12:53,2013-12-19 10:12:53,1387447973,184,77,0,0,26,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 10:18:54,2013-12-19 10:18:54,1387448334,2392,0,0,0,2244,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 10:24:53,2013-12-19 10:24:53,1387448693,2314,0,0,0,2185,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 10:30:53,2013-12-19 10:30:53,1387449053,2372,0,0,0,2197,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 10:36:53,2013-12-19 10:36:53,1387449413,148,0,0,0,27,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 10:42:53,2013-12-19 10:42:53,1387449773,163,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 10:48:53,2013-12-19 10:48:53,1387450133,188,77,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 10:54:54,2013-12-19 10:54:54,1387450494,184,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 11:00:53,2013-12-19 11:00:53,1387450853,166,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 11:06:53,2013-12-19 11:06:53,1387451213,166,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 11:12:53,2013-12-19 11:12:53,1387451573,167,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 11:18:53,2013-12-19 11:18:53,1387451933,162,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 11:24:53,2013-12-19 11:24:53,1387452293,162,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 11:30:53,2013-12-19 11:30:53,1387452653,186,78,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 11:36:53,2013-12-19 11:36:53,1387453013,198,77,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 11:42:53,2013-12-19 11:42:53,1387453373,166,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 11:48:55,2013-12-19 11:48:55,1387453735,166,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 11:54:56,2013-12-19 11:54:56,1387454096,166,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 12:00:55,2013-12-19 12:00:55,1387454455,165,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 12:06:53,2013-12-19 12:06:53,1387454813,167,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 12:12:54,2013-12-19 12:12:54,1387455174,186,77,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 12:19:09,2013-12-19 12:19:09,1387455549,187,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 12:25:10,2013-12-19 12:25:10,1387455910,164,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 12:31:10,2013-12-19 12:31:10,1387456270,165,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 12:37:12,2013-12-19 12:37:12,1387456632,175,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 12:43:09,2013-12-19 12:43:09,1387456989,167,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 12:49:09,2013-12-19 12:49:09,1387457349,165,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 12:55:09,2013-12-19 12:55:09,1387457709,186,77,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 13:01:10,2013-12-19 13:01:10,1387458070,184,77,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 13:07:10,2013-12-19 13:07:10,1387458430,162,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 13:13:10,2013-12-19 13:13:10,1387458790,164,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 13:19:22,2013-12-19 13:19:22,1387459162,163,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 13:25:22,2013-12-19 13:25:22,1387459522,164,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 13:31:22,2013-12-19 13:31:22,1387459882,164,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 13:37:22,2013-12-19 13:37:22,1387460242,201,80,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 13:43:22,2013-12-19 13:43:22,1387460602,187,77,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 13:49:22,2013-12-19 13:49:22,1387460962,188,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 13:55:22,2013-12-19 13:55:22,1387461322,166,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 14:01:23,2013-12-19 14:01:23,1387461683,165,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 14:07:22,2013-12-19 14:07:22,1387462042,164,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 14:13:23,2013-12-19 14:13:23,1387462403,164,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 14:19:36,2013-12-19 14:19:36,1387462776,166,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 14:25:35,2013-12-19 14:25:35,1387463135,187,77,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 14:31:35,2013-12-19 14:31:35,1387463495,185,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 14:37:35,2013-12-19 14:37:35,1387463855,173,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 14:43:35,2013-12-19 14:43:35,1387464215,166,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 14:49:35,2013-12-19 14:49:35,1387464575,166,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 14:55:35,2013-12-19 14:55:35,1387464935,163,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 15:01:35,2013-12-19 15:01:35,1387465295,165,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 15:07:36,2013-12-19 15:07:36,1387465656,187,77,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 15:13:36,2013-12-19 15:13:36,1387466016,184,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 15:19:36,2013-12-19 15:19:36,1387466376,163,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 15:25:35,2013-12-19 15:25:35,1387466735,162,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 15:31:35,2013-12-19 15:31:35,1387467095,201,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 15:37:36,2013-12-19 15:37:36,1387467456,166,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 15:43:36,2013-12-19 15:43:36,1387467816,166,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 15:49:36,2013-12-19 15:49:36,1387468176,184,75,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 15:55:36,2013-12-19 15:55:36,1387468536,185,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 16:01:36,2013-12-19 16:01:36,1387468896,164,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 16:07:35,2013-12-19 16:07:35,1387469255,165,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 16:13:35,2013-12-19 16:13:35,1387469615,162,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 16:19:36,2013-12-19 16:19:36,1387469976,163,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 16:25:35,2013-12-19 16:25:35,1387470335,164,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 16:31:36,2013-12-19 16:31:36,1387470696,268,75,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 16:37:35,2013-12-19 16:37:35,1387471055,265,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 16:43:36,2013-12-19 16:43:36,1387471416,215,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 16:49:36,2013-12-19 16:49:36,1387471776,205,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 16:55:36,2013-12-19 16:55:36,1387472136,201,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 17:01:36,2013-12-19 17:01:36,1387472496,200,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 17:07:35,2013-12-19 17:07:35,1387472855,202,0,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 17:13:35,2013-12-19 17:13:35,1387473215,257,82,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 17:19:35,2013-12-19 17:19:35,1387473575,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 17:25:36,2013-12-19 17:25:36,1387473936,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 17:31:35,2013-12-19 17:31:35,1387474295,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 17:37:36,2013-12-19 17:37:36,1387474656,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 17:43:35,2013-12-19 17:43:35,1387475015,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 17:49:35,2013-12-19 17:49:35,1387475375,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 17:55:35,2013-12-19 17:55:35,1387475735,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 18:01:35,2013-12-19 18:01:35,1387476095,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 18:07:35,2013-12-19 18:07:35,1387476455,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 18:13:36,2013-12-19 18:13:36,1387476816,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 18:19:36,2013-12-19 18:19:36,1387477176,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 18:25:35,2013-12-19 18:25:35,1387477535,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 18:31:35,2013-12-19 18:31:35,1387477895,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 18:37:35,2013-12-19 18:37:35,1387478255,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 18:43:35,2013-12-19 18:43:35,1387478615,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 18:49:36,2013-12-19 18:49:36,1387478976,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 18:55:36,2013-12-19 18:55:36,1387479336,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 19:01:34,2013-12-19 19:01:34,1387479694,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 19:07:36,2013-12-19 19:07:36,1387480056,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 19:13:37,2013-12-19 19:13:37,1387480417,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 19:19:36,2013-12-19 19:19:36,1387480776,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 19:25:35,2013-12-19 19:25:35,1387481135,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 19:31:36,2013-12-19 19:31:36,1387481496,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 19:37:36,2013-12-19 19:37:36,1387481856,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 19:43:35,2013-12-19 19:43:35,1387482215,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 19:49:36,2013-12-19 19:49:36,1387482576,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 19:55:40,2013-12-19 19:55:40,1387482940,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 20:01:40,2013-12-19 20:01:40,1387483300,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 20:07:41,2013-12-19 20:07:41,1387483661,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 20:13:39,2013-12-19 20:13:39,1387484019,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 20:19:39,2013-12-19 20:19:39,1387484379,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 20:25:41,2013-12-19 20:25:41,1387484741,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 20:31:43,2013-12-19 20:31:43,1387485103,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 20:37:44,2013-12-19 20:37:44,1387485464,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 20:43:45,2013-12-19 20:43:45,1387485825,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 20:49:43,2013-12-19 20:49:43,1387486183,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 20:55:40,2013-12-19 20:55:40,1387486540,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 21:01:42,2013-12-19 21:01:42,1387486902,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 21:07:40,2013-12-19 21:07:40,1387487260,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 21:13:40,2013-12-19 21:13:40,1387487620,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 21:19:40,2013-12-19 21:19:40,1387487980,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 21:25:40,2013-12-19 21:25:40,1387488340,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 21:31:39,2013-12-19 21:31:39,1387488699,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 21:37:40,2013-12-19 21:37:40,1387489060,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 21:43:39,2013-12-19 21:43:39,1387489419,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 21:49:39,2013-12-19 21:49:39,1387489779,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 21:55:39,2013-12-19 21:55:39,1387490139,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 22:01:44,2013-12-19 22:01:44,1387490504,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 22:07:43,2013-12-19 22:07:43,1387490863,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 22:13:46,2013-12-19 22:13:46,1387491226,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 22:19:45,2013-12-19 22:19:45,1387491585,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 22:25:44,2013-12-19 22:25:44,1387491944,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 22:31:44,2013-12-19 22:31:44,1387492304,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 22:37:45,2013-12-19 22:37:45,1387492665,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 22:43:43,2013-12-19 22:43:43,1387493023,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 22:49:45,2013-12-19 22:49:45,1387493385,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 22:55:44,2013-12-19 22:55:44,1387493744,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 23:01:44,2013-12-19 23:01:44,1387494104,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 23:07:45,2013-12-19 23:07:45,1387494465,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 23:13:44,2013-12-19 23:13:44,1387494824,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 23:19:46,2013-12-19 23:19:46,1387495186,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 23:25:43,2013-12-19 23:25:43,1387495543,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 23:31:41,2013-12-19 23:31:41,1387495901,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 23:37:41,2013-12-19 23:37:41,1387496261,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 23:43:44,2013-12-19 23:43:44,1387496624,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 23:49:43,2013-12-19 23:49:43,1387496983,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-19 23:55:44,2013-12-19 23:55:44,1387497344,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 00:01:44,2013-12-20 00:01:44,1387497704,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 00:07:39,2013-12-20 00:07:39,1387498059,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 00:13:43,2013-12-20 00:13:43,1387498423,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 00:19:43,2013-12-20 00:19:43,1387498783,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 00:25:41,2013-12-20 00:25:41,1387499141,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 00:31:43,2013-12-20 00:31:43,1387499503,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 00:37:44,2013-12-20 00:37:44,1387499864,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 00:43:43,2013-12-20 00:43:43,1387500223,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 00:49:44,2013-12-20 00:49:44,1387500584,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 00:55:42,2013-12-20 00:55:42,1387500942,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 01:01:42,2013-12-20 01:01:42,1387501302,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 01:07:42,2013-12-20 01:07:42,1387501662,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 01:13:42,2013-12-20 01:13:42,1387502022,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 01:19:43,2013-12-20 01:19:43,1387502383,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 01:25:43,2013-12-20 01:25:43,1387502743,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 01:31:43,2013-12-20 01:31:43,1387503103,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 01:37:44,2013-12-20 01:37:44,1387503464,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 01:43:43,2013-12-20 01:43:43,1387503823,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 01:49:44,2013-12-20 01:49:44,1387504184,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 01:55:44,2013-12-20 01:55:44,1387504544,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 02:01:41,2013-12-20 02:01:41,1387504901,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 02:07:40,2013-12-20 02:07:40,1387505260,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 02:13:42,2013-12-20 02:13:42,1387505622,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 02:19:42,2013-12-20 02:19:42,1387505982,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 02:25:42,2013-12-20 02:25:42,1387506342,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 02:31:43,2013-12-20 02:31:43,1387506703,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 02:37:44,2013-12-20 02:37:44,1387507064,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 02:43:43,2013-12-20 02:43:43,1387507423,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 02:49:44,2013-12-20 02:49:44,1387507784,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 02:55:43,2013-12-20 02:55:43,1387508143,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 03:01:43,2013-12-20 03:01:43,1387508503,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
9,2013-12-20 03:07:43,2013-12-20 03:07:43,1387508863,431,76,0,0,0,1,0,0,5,0,0,CLEAN_House9.csv
